season;field;p2o5;k2o;humus;ph;crop;region;yield_plan;yield_fact;fact_plan_dif;fact_plan_dif_abs;fact_plan_div;fact_plan_share_dif
2024;36.14.07.052.00;74;89;5,7;6,5;Соя;Воронеж;2,5;0,68860189;-1,81139811;1,81139811;-0,724559244;-0,724559244
2023;72.22.02.010.05;5,98;93,77;6,31;4,18;Одн,травы(с подс,мн,трав);Тюмень;3,4;1,587466401;-1,812533599;1,812533599;-0,533098117;-0,533098117
2024;36.14.18.010.00;132;139;5,1;5,6;Кукуруза зерно;Воронеж;5,4;3,586663412;-1,813336588;1,813336588;-0,335803072;-0,335803072
2024;36.14.06.009.00;138;105;6,2;5,6;Люцерна пр,лет корм;Воронеж;4;2,185;-1,815;1,815;-0,45375;-0,45375
2023;36.14.03.027.00;115;94;5,2;5,2;Кукуруза силос;Воронеж;8,1;9,915106927;1,815106927;1,815106927;0,224087275;0,224087275
2023;62.17.14.024.00;75;226;5,3;4,6;Подсолнечник;Рязань;2,5;0,68420541;-1,81579459;1,81579459;-0,726317836;-0,726317836
2024;54.28.07.022.00;294,6;115;3,3;6;Оз,пшеница мягкая;Новосибирск;5;3,184120195;-1,815879805;1,815879805;-0,363175961;-0,363175961
2024;36.14.03.021.00;152;95;3,3;5,2;Кукуруза силос;Воронеж;6,9;5,083149606;-1,816850394;1,816850394;-0,263311651;-0,263311651
2023;62.17.14.027.00;51;171;4,4;4,6;Подсолнечник;Рязань;2,5;0,683036313;-1,816963687;1,816963687;-0,726785475;-0,726785475
2024;36.02.11.031.02;121;128;6,6;5,3;Эсп,+костр,пр,лет корм;Воронеж;1,9;0,08;-1,82;1,82;-0,957894737;-0,957894737
2024;36.14.21.055.00;146;122;6,1;6,4;Люцерна пр,лет корм;Воронеж;4;2,18;-1,82;1,82;-0,455;-0,455
2023;36.02.02.068.01;151;150;6,4;5,6;Кукуруза силос;Воронеж;7,65;9,47;1,82;1,82;0,237908497;0,237908497
2023;36.11.01.001.00;50;116;5,4;6,3;Кукуруза зерно;Воронеж;7,5;5,68;-1,82;1,82;-0,242666667;-0,242666667
2023;40.13.11.044.00;38;97;1,8;4,2;Яр,пшеница мягкая;Калуга;4,98;3,16;-1,82;1,82;-0,365461847;-0,365461847
2024;36.02.19.091.00;110;90;5,7;5;Одн,тр(оз,тритикале+оз,вика) семена;Воронеж;0,3;2,12;1,82;1,82;6,066666667;6,066666667
2024;36.14.14.002.02;98;161;5;6,5;Эсп,+костр,пр,лет корм;Воронеж;2;0,18;-1,82;1,82;-0,91;-0,91
2024;40.22.01.078.00;58,5;80;1,75;4,8;Люцерна 1 г,ж,корм;Калуга;2;0,18;-1,82;1,82;-0,91;-0,91
2023;36.14.06.009.00;138;105;6,2;5,6;Люцерна 1 г,ж,корм;Воронеж;3;1,17799765;-1,82200235;1,82200235;-0,607334117;-0,607334117
2024;36.29.07.028.00;68;173;4,4;5,3;Соя;Воронеж;2,1;0,277792208;-1,822207792;1,822207792;-0,867717996;-0,867717996
2024;36.14.16.002.00;94;95;5,2;5,1;Кукуруза зерно;Воронеж;5,4;3,577720112;-1,822279888;1,822279888;-0,337459238;-0,337459238
2023;72.22.02.021.00;99,5;119,5;5,15;5,55;Кл,кр,+тим,пр,лет корм;Тюмень;5;3,177232704;-1,822767296;1,822767296;-0,364553459;-0,364553459
2023;36.05.07.021.02;159;86;5,7;5,8;Кукуруза зерно;Воронеж;6,5;4,675842403;-1,824157597;1,824157597;-0,28063963;-0,28063963
2024;36.02.11.055.02;72;91;5,6;5,3;Эсп,+костр,пр,лет корм;Воронеж;1,9;0,075;-1,825;1,825;-0,960526316;-0,960526316
2023;62.10.04.001.00;255;146,5;1,7;5,65;Кукуруза зерно;Рязань;5,8;3,974836437;-1,825163563;1,825163563;-0,314683373;-0,314683373
2023;36.11.06.032.00;52;91;5,8;7;Люцерна 1 г,ж,корм;Воронеж;3;1,17420574;-1,82579426;1,82579426;-0,608598087;-0,608598087
2024;22.47.11.033.01;304;147,5;3,2;5,2;Яр,ячмень;Алтай;3,7;1,873622843;-1,826377157;1,826377157;-0,493615448;-0,493615448
2024;62.18.02.017.00;184,88;99,88;5,89;5,5;Кукуруза силос;Рязань;8;6,173611761;-1,826388239;1,826388239;-0,22829853;-0,22829853
2024;54.17.09.012.00;186,5;97,5;2,5;4,4;Одн,тр,(вика+овёс)корм;Новосибирск;3,7;1,873207324;-1,826792676;1,826792676;-0,49372775;-0,49372775
2023;46.28.14.001.00;112;112;5,4;5,5;Горох;Курск;3,12;1,292971827;-1,827028173;1,827028173;-0,585585953;-0,585585953
2024;40.14.08.035.00;78;89;1,9;5;Оз,пшеница мягкая;Калуга;5;3,171622912;-1,828377088;1,828377088;-0,365675418;-0,365675418
2024;36.14.19.009.00;140;187;6;5,3;Кукуруза зерно;Воронеж;5,4;3,571384201;-1,828615799;1,828615799;-0,338632555;-0,338632555
2023;36.11.06.052.00;55;80;4,7;6,8;Яр,пшеница мягкая;Воронеж;5;3,17;-1,83;1,83;-0,366;-0,366
2023;50.33.05.005.00;179;188;1,6;5,7;Оз,пшеница мягкая;Москва;4,46;2,63;-1,83;1,83;-0,410313901;-0,410313901
2023;62.24.07.006.00;126;192;4,8;5;Кукуруза зерно;Рязань;5,9;7,73;1,83;1,83;0,310169492;0,310169492
2023;36.14.04.042.01;165;225;5,5;5,8;Оз,пшеница мягкая;Воронеж;5,6;3,768452926;-1,831547074;1,831547074;-0,327061977;-0,327061977
2023;62.23.06.026.00;136,93;244,33;4,23;4,3;Кукуруза зерно;Рязань;5,8;3,966824645;-1,833175355;1,833175355;-0,316064716;-0,316064716
2024;36.14.02.010.00;116;126;4,6;5;Оз,пшеница мягкая;Воронеж;4;2,166700782;-1,833299218;1,833299218;-0,458324805;-0,458324805
2023;54.28.11.016.01;172,8;162,5;5;5;Кукуруза силос;Новосибирск;8,5;10,33565699;1,835656991;1,835656991;0,215959646;0,215959646
2023;36.02.02.029.01;89,8;115,7;4,24;6,59;Кукуруза силос;Воронеж;7,65;5,812758621;-1,837241379;1,837241379;-0,240162272;-0,240162272
2023;47.22.06.049.03;120;179;4,4;5,2;Яр,ячмень;СПб;3,5;1,662276513;-1,837723487;1,837723487;-0,525063853;-0,525063853
2024;16.13.18.052.00;60;140;5,9;7,1;Люцерна пр,лет корм;Татарстан;3,6;1,76;-1,84;1,84;-0,511111111;-0,511111111
2024;36.14.03.023.00;95;101;5,3;5,1;Кукуруза силос;Воронеж;6,9;5,059787158;-1,840212842;1,840212842;-0,266697513;-0,266697513
2023;46.28.05.062.00;67;112;5,8;5,3;Яр,ячмень;Курск;5,18;3,337495818;-1,842504182;1,842504182;-0,355695788;-0,355695788
2024;62.18.02.001.01;54,71;112,4;2,61;4,83;Чечевица красная;Рязань;2;0,155301556;-1,844698444;1,844698444;-0,922349222;-0,922349222
2024;54.28.09.002.00;167,4;168;4,3;5,2;Яр,пшеница мягкая;Новосибирск;4;2,154910616;-1,845089384;1,845089384;-0,461272346;-0,461272346
2024;36.14.16.005.00;58;88;4,1;5;Яр,ячмень;Воронеж;3,2;1,353349476;-1,846650524;1,846650524;-0,577078289;-0,577078289
2023;46.22.01.018.02;59,52;69,62;5,46;5,5;Яр,пшеница мягкая;Курск;5;3,153328125;-1,846671875;1,846671875;-0,369334375;-0,369334375
2024;50.33.02.037.00;110;41;2,8;5;Кукуруза силос;Москва;9;7,152400445;-1,847599555;1,847599555;-0,205288839;-0,205288839
2023;36.14.03.058.00;87;106;4,5;5,3;Чечевица;Воронеж;2,19;0,341394214;-1,848605786;1,848605786;-0,844112231;-0,844112231
2023;16.13.18.014.00;133;170,48;7,1;6,83;Кукуруза силос;Татарстан;4,68;2,831166811;-1,848833189;1,848833189;-0,395049827;-0,395049827
2023;56.28.03.028.01;60;88,6;6,4;7;Оз,пшеница мягкая;Оренбург;3,8;1,951142371;-1,848857629;1,848857629;-0,486541481;-0,486541481
2023;36.05.07.033.00;127;89;6,1;5,9;Подсолнечник кондит,;Воронеж;1,9;0,050817652;-1,849182348;1,849182348;-0,973253867;-0,973253867
2023;50.33.05.018.00;126;73;1,2;6;Кукуруза корнаж;Москва;6,3;4,450546458;-1,849453542;1,849453542;-0,293564054;-0,293564054
2023;50.33.04.001.00;194;53;1,9;6,1;Яр,пшеница мягкая;Москва;3,8;1,95;-1,85;1,85;-0,486842105;-0,486842105
2024;46.22.06.029.02;161;154;5,7;5,9;Яр,ячмень;Курск;4,8;2,95;-1,85;1,85;-0,385416667;-0,385416667
2024;62.01.03.019.01;48;72;4,4;5,2;Оз,пшеница мягкая;Рязань;5,5;3,65;-1,85;1,85;-0,336363636;-0,336363636
2023;46.22.02.001.00;100;131;5,5;5,6;Яр,пшеница мягкая;Курск;5,2;3,35;-1,85;1,85;-0,355769231;-0,355769231
2023;63.21.06.007.01;155,6;187,2;8,64;6,7;Яр,ячмень;Самара;3;1,15;-1,85;1,85;-0,616666667;-0,616666667
2024;46.22.03.026.00;89;88,54;5,7;6,82;Оз,пшеница мягкая;Курск;5,5;3,65;-1,85;1,85;-0,336363636;-0,336363636
2024;40.04.06.011.00;81;72;1,6;4,8;Кукуруза силос;Калуга;9,8;7,947582129;-1,852417871;1,852417871;-0,189022232;-0,189022232
2024;54.28.09.012.00;253,6;185;5,3;5,2;Яр,пшеница мягкая;Новосибирск;4;2,147318989;-1,852681011;1,852681011;-0,463170253;-0,463170253
2023;46.28.05.031.02;79;133;5,2;5,3;Яр,ячмень;Курск;5,18;3,326229314;-1,853770686;1,853770686;-0,357870789;-0,357870789
2023;36.02.19.008.02;90;91;5,2;5;Люцерна пр,лет корм;Воронеж;5,49;3,635;-1,855;1,855;-0,337887067;-0,337887067
2023;40.04.06.021.00;91;85;1,3;5,2;Люцерна 1 г,ж,корм;Калуга;2,13;0,275;-1,855;1,855;-0,870892019;-0,870892019
2024;40.04.07.021.00;74;95;1,6;4,8;Люцерна 1 г,ж,корм;Калуга;3;1,145;-1,855;1,855;-0,618333333;-0,618333333
2023;62.17.14.016.00;126;189;5,2;4,6;Подсолнечник;Рязань;2,5;0,642538171;-1,857461829;1,857461829;-0,742984731;-0,742984731
2024;36.05.07.042.00;117;163;6;5,9;Яр,ячмень;Воронеж;5;3,14;-1,86;1,86;-0,372;-0,372
2024;40.04.07.010.00;241;51;1,4;4,8;Кукуруза силос;Калуга;9,8;7,94;-1,86;1,86;-0,189795918;-0,189795918
2024;36.02.11.025.00;100,5;116,5;6,4;5,55;Кукуруза зерно;Воронеж;7;5,139521992;-1,860478008;1,860478008;-0,265782573;-0,265782573
2023;62.17.14.025.00;38;201;6,1;3,9;Подсолнечник;Рязань;2,5;0,639088722;-1,860911278;1,860911278;-0,744364511;-0,744364511
2024;46.28.17.013.00;160;261;3,5;5,4;Яр,пшеница мягкая;Курск;6;4,13753828;-1,86246172;1,86246172;-0,310410287;-0,310410287
2023;36.14.19.045.00;180;189;5,2;5,8;Кукуруза силос;Воронеж;8,1;9,962823066;1,862823066;1,862823066;0,229978156;0,229978156
2023;46.22.01.029.00;91;115;6;7;Оз,пшеница мягкая;Курск;6,02;4,156365663;-1,863634337;1,863634337;-0,30957381;-0,30957381
2024;22.47.11.014.00;283,8;122,2;3;5,1;Яр,ячмень;Алтай;3,7;1,83066609;-1,86933391;1,86933391;-0,505225381;-0,505225381
2024;46.28.10.015.00;228;188;7,2;6,6;Оз,пшеница мягкая;Курск;7,3;5,430462287;-1,869537713;1,869537713;-0,256101057;-0,256101057
2024;54.17.02.023.01;191,55;347,98;5,4;5,18;Кл,кр,+фестул,пр,лет корм;Новосибирск;2,2;0,330147832;-1,869852168;1,869852168;-0,849932804;-0,849932804
2023;40.14.07.010.00;168;292;1,9;5,9;Кукуруза силос;Калуга;7,65;9,52;1,87;1,87;0,244444444;0,244444444
2023;40.14.03.015.00;68;58;1,5;5,9;Кукуруза силос;Калуга;7,65;5,78;-1,87;1,87;-0,244444444;-0,244444444
2023;46.22.02.008.00;109;118;4,1;5,7;Яр,пшеница мягкая;Курск;5,2;3,33;-1,87;1,87;-0,359615385;-0,359615385
2023;50.33.02.041.00;74;55;2,6;5,3;Кукуруза силос;Москва;7,9;6,03;-1,87;1,87;-0,236708861;-0,236708861
2023;63.21.06.057.00;165,88;275;9,5;6,9;Яр,ячмень;Самара;3;1,13;-1,87;1,87;-0,623333333;-0,623333333
2023;56.28.07.002.00;63;67,8;6,9;6,4;Яр,ячмень;Оренбург;3,05;1,176251113;-1,873748887;1,873748887;-0,614343897;-0,614343897
2023;36.11.06.041.00;80;107;5,2;6,7;Люцерна 1 г,ж,корм;Воронеж;3;1,125;-1,875;1,875;-0,625;-0,625
2024;56.28.03.034.00;66;67,8;6,3;6,5;Люцерна пр,лет корм;Оренбург;3,4;1,525;-1,875;1,875;-0,551470588;-0,551470588
2024;63.21.06.010.01;118,66;175,29;6,84;6;Кукуруза силос;Самара;5,1;6,975915973;1,875915973;1,875915973;0,367826661;0,367826661
2023;72.22.02.006.00;77,45;105,5;5;5;Овёс;Тюмень;3;1,124015345;-1,875984655;1,875984655;-0,625328218;-0,625328218
2024;36.14.03.032.00;101;82;4,3;5;Кукуруза силос;Воронеж;6,9;5,023041404;-1,876958596;1,876958596;-0,272022985;-0,272022985
2023;40.14.08.026.01;85,5;178;1,65;5,2;Кукуруза силос;Калуга;7,65;9,53;1,88;1,88;0,245751634;0,245751634
2024;40.14.08.022.00;280;288;2,8;6;Кукуруза силос;Калуга;9,8;11,68;1,88;1,88;0,191836735;0,191836735
2023;40.22.15.034.00;192;55;1,3;4,3;Оз,пшеница мягкая;Калуга;4,9;3,02;-1,88;1,88;-0,383673469;-0,383673469
2024;36.14.03.047.00;85;84;4,8;5;Кукуруза силос;Воронеж;6,9;5,02;-1,88;1,88;-0,272463768;-0,272463768
2024;46.22.02.008.00;109;118;4,1;5,7;Чечевица зеленая;Курск;2,4;0,52;-1,88;1,88;-0,783333333;-0,783333333
2024;46.22.03.034.00;75,56;101,68;5,8;6,43;Горох;Курск;3,6;1,72;-1,88;1,88;-0,522222222;-0,522222222
2024;46.22.06.049.00;25,33;183,67;6,47;6,32;Горох;Курск;3,6;1,72;-1,88;1,88;-0,522222222;-0,522222222
2024;36.14.19.018.00;131;211;6;6;Яр,ячмень;Воронеж;3,2;1,318670681;-1,881329319;1,881329319;-0,587915412;-0,587915412
2023;36.02.02.055.01;42;86;3,1;4,6;Люцерна пр,лет сем,;Воронеж;0,22;2,101752074;1,881752074;1,881752074;8,553418519;8,553418519
2023;36.14.07.065.00;113;106;6,1;6,5;Люцерна 1 г,ж,корм;Воронеж;3;1,115084157;-1,884915843;1,884915843;-0,628305281;-0,628305281
2024;40.16.03.008.01;71;120;2,6;5,2;Одн,травы(с подс,мн,трав);Калуга;2,8;0,915;-1,885;1,885;-0,673214286;-0,673214286
2023;36.14.06.014.00;81;86;5,5;6,4;Кукуруза зерно;Воронеж;7,5;5,612702893;-1,887297107;1,887297107;-0,251639614;-0,251639614
2024;36.02.03.010.00;133;142;6,1;6,2;Кукуруза силос;Воронеж;8,9;7,012182034;-1,887817966;1,887817966;-0,212114378;-0,212114378
2023;40.23.13.006.00;84;47;1,1;5,1;Оз,пшеница мягкая;Калуга;3,88;1,991379131;-1,888620869;1,888620869;-0,486757956;-0,486757956
2023;40.23.12.017.00;354;62;1,4;4,8;Кукуруза силос;Калуга;7,23;5,341013971;-1,888986029;1,888986029;-0,261270543;-0,261270543
2024;46.11.01.002.01;56;130;6;4,8;Яр,ячмень;Курск;6;4,110038462;-1,889961538;1,889961538;-0,31499359;-0,31499359
2023;62.24.07.011.00;148;193;4,6;5,7;Кукуруза зерно;Рязань;5,9;7,79;1,89;1,89;0,320338983;0,320338983
2024;36.02.17.012.00;204;148;4,2;5,3;Кукуруза зерно;Воронеж;7;5,11;-1,89;1,89;-0,27;-0,27
2023;40.14.03.005.00;57;61;1,9;5,8;Кукуруза силос;Калуга;7,65;5,76;-1,89;1,89;-0,247058824;-0,247058824
2024;46.22.05.006.00;191;137;5,3;5,5;Оз,пшеница мягкая;Курск;6,2;4,31;-1,89;1,89;-0,30483871;-0,30483871
2024;40.23.13.005.00;195;37;1,5;4,3;Кл,кр,+тим,пр,лет корм;Калуга;3;1,10829274;-1,89170726;1,89170726;-0,630569087;-0,630569087
2023;50.33.05.045.01;104;91;1,6;5,25;Кукуруза корнаж;Москва;6,3;4,408143784;-1,891856216;1,891856216;-0,300294638;-0,300294638
2023;40.23.07.004.01;73;101;1;6;Яр,пшеница мягкая;Калуга;3,88;1,987643478;-1,892356522;1,892356522;-0,487720753;-0,487720753
2024;54.17.12.027.00;190;194;8,3;5,4;Кукуруза силос;Новосибирск;9;7,106140736;-1,893859264;1,893859264;-0,210428807;-0,210428807
2024;46.28.17.038.00;95;167;6,2;6,8;Горох;Курск;4;2,105494361;-1,894505639;1,894505639;-0,47362641;-0,47362641
2024;36.14.11.032.02;172;208;6,2;6;Эсп,+костр,пр,лет корм;Воронеж;2;0,105;-1,895;1,895;-0,9475;-0,9475
2024;36.14.19.025.00;105;184;5,6;6,1;Яр,ячмень;Воронеж;3,2;1,303044593;-1,896955407;1,896955407;-0,592798565;-0,592798565
2024;36.02.11.053.00;88,5;92;5,55;5,2;Яр,ячмень;Воронеж;4,9;3,002576812;-1,897423188;1,897423188;-0,387229222;-0,387229222
2023;36.02.06.036.00;76;88;3,8;5,3;Кукуруза зерно;Воронеж;6,51;4,61;-1,9;1,9;-0,291858679;-0,291858679
2023;40.22.01.085.00;28,33;54,33;1,73;5,03;Оз,пшеница мягкая;Калуга;4,85;2,95;-1,9;1,9;-0,391752577;-0,391752577
2023;72.22.10.028.00;25,8;118;3,7;4,5;Кормовые бобы;Тюмень;3,5;1,6;-1,9;1,9;-0,542857143;-0,542857143
2024;56.28.03.044.00;75;68,3;6,4;6,9;Эспарцет пр,лет корм;Оренбург;1,9;0;-1,9;1,9;-1;-1
2024;56.28.03.045.00;72;68;6,5;7,1;Эспарцет пр,лет корм;Оренбург;1,9;0;-1,9;1,9;-1;-1
2024;16.13.16.003.00;100;251;4,9;7;Эспарцет пр,лет корм;Татарстан;3,6;5,5;1,9;1,9;0,527777778;0,527777778
2024;36.01.21.030.00;102;141;6,4;5,9;Оз,пшеница мягкая;Воронеж;3,5;1,599283391;-1,900716609;1,900716609;-0,543061888;-0,543061888
2023;46.22.01.035.01;72;90;5,9;5,4;Оз,пшеница мягкая;Курск;6,02;4,118490975;-1,901509025;1,901509025;-0,315865287;-0,315865287
2024;36.14.03.006.00;170;145;4,4;6,1;Люцерна пр,лет корм;Воронеж;4,5;2,598299025;-1,901700975;1,901700975;-0,422600217;-0,422600217
2024;16.13.18.005.01;98,63;212,1;7,1;6,31;Кукуруза силос;Татарстан;6,2;8,103498159;1,903498159;1,903498159;0,307015832;0,307015832
2024;36.14.01.014.00;132;169;3,8;5,2;Одн,тр(оз,тритикале+оз,вика) корм;Воронеж;2,7;0,793857587;-1,906142413;1,906142413;-0,705978672;-0,705978672
2023;36.01.21.017.00;120;116;5,4;5,7;Кукуруза силос;Воронеж;8,1;10,00666598;1,90666598;1,90666598;0,235390862;0,235390862
2024;36.14.06.010.00;114;116;6,3;5,9;Люцерна пр,лет корм;Воронеж;4;2,091665718;-1,908334282;1,908334282;-0,47708357;-0,47708357
2024;36.02.16.011.02;116;161;6,3;5,8;Кукуруза силос;Воронеж;8,9;6,99003;-1,90997;1,90997;-0,214603371;-0,214603371
2024;36.02.19.076.01;93;68;5,8;5,1;Кукуруза силос;Воронеж;9;7,09;-1,91;1,91;-0,212222222;-0,212222222
2023;36.02.02.065.00;45;72;3,6;4,9;Оз,пшеница мягкая;Воронеж;5,7;3,79;-1,91;1,91;-0,335087719;-0,335087719
2024;36.14.11.031.02;169;203;6,2;5,9;Эсп,+костр,пр,лет корм;Воронеж;2;0,09;-1,91;1,91;-0,955;-0,955
2024;36.02.16.003.00;141;162;6,3;5,6;Кукуруза силос;Воронеж;8,9;6,98909364;-1,91090636;1,91090636;-0,21470858;-0,21470858
2024;46.28.05.047.03;102,89;83,17;5,43;5,05;Яр,пшеница мягкая;Курск;5,6;3,687887177;-1,912112823;1,912112823;-0,341448718;-0,341448718
2023;36.14.11.005.01;133;128;6,5;6,2;Оз,пшеница мягкая;Воронеж;5,6;3,686666667;-1,913333333;1,913333333;-0,341666667;-0,341666667
2024;46.22.03.046.03;132,63;131,06;6,23;6,3;Яр,пшеница мягкая;Курск;4,6;2,686309744;-1,913690256;1,913690256;-0,416019621;-0,416019621
2024;40.14.03.006.00;48;85;1,8;4,5;Одн,тр,(вика+овёс)с подс,(кл,кр,+тим,корм)корм;Калуга;4,5;2,582000505;-1,917999495;1,917999495;-0,42622211;-0,42622211
2023;40.23.07.003.01;160;63;1,2;6,7;Яр,пшеница мягкая;Калуга;3,88;1,961062893;-1,918937107;1,918937107;-0,494571419;-0,494571419
2023;40.23.12.022.00;245;31;2,3;4,8;Кукуруза силос;Калуга;7,23;5,310943828;-1,919056172;1,919056172;-0,265429623;-0,265429623
2024;46.22.03.044.00;108,17;143,72;6,24;6,39;Оз,пшеница мягкая;Курск;5,6;3,68;-1,92;1,92;-0,342857143;-0,342857143
2023;36.02.11.059.02;97;101;5,6;5,2;Люцерна пр,лет корм;Воронеж;5,5;3,58;-1,92;1,92;-0,349090909;-0,349090909
2023;40.04.07.016.00;130;70;1,4;4,4;Кукуруза силос;Калуга;7,65;5,73;-1,92;1,92;-0,250980392;-0,250980392
2023;16.13.15.001.00;251;150;6,5;5,2;Кукуруза силос;Татарстан;4,68;2,76;-1,92;1,92;-0,41025641;-0,41025641
2024;36.11.01.017.00;69;82;5,6;6,2;Соя;Воронеж;2,5;0,58;-1,92;1,92;-0,768;-0,768
2024;40.14.07.021.00;125;140;0,8;5,3;Кукуруза силос;Калуга;9,8;7,88;-1,92;1,92;-0,195918367;-0,195918367
2024;62.23.01.001.03;111,01;156,84;3,84;5,06;Оз,пшеница мягкая;Рязань;4,8;2,88;-1,92;1,92;-0,4;-0,4
2024;36.14.07.053.00;82;95;6;6,4;Соя;Воронеж;2,5;0,57986939;-1,92013061;1,92013061;-0,768052244;-0,768052244
